0,0.381476,-1.17528,1.38067
1,4.95094,0.763115,-3.17503
2,3.75786,0.76343,0.582825
3,0.431776,0.999995,0.944027
4,0.0559641,0.999996,0.999991
5,9.62478e-06,1,1
6,1.85813e-11,1,1
7,1.39022e-14,1,1
8,6.35529e-14,1,1
9,0,1,1
10,0,1,1
11,0,1,1
